

Calculating E_bulk....

Using Materials Project MACE for MACECalculator with /shared/home/zhaolun/.cache/mace/5f5yavf3
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
      Step     Time          Energy         fmax
BFGS:    0 11:42:42     -905.142230        0.0001


The energy of the Fe bulk system is -905.1422300964848 eV.
Potential: MACE(large)    GB: Sigma17(410)










Calculating E_bulk_sub....

Using Materials Project MACE for MACECalculator with /shared/home/zhaolun/.cache/mace/5f5yavf3
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
      Step     Time          Energy         fmax
BFGS:   56 15:14:51    -1469.932707        0.0009
BFGS:   57 15:15:06    -1469.932708        0.0008
BFGS:   58 15:15:21    -1469.932709        0.0008
BFGS:   59 15:15:37    -1469.932710        0.0008
BFGS:   60 15:15:52    -1469.932710        0.0009
BFGS:   61 15:16:07    -1469.932711        0.0007
BFGS:   62 15:16:22    -1469.932712        0.0006
BFGS:   63 15:16:37    -1469.932712        0.0006
BFGS:   64 15:16:52    -1469.932712        0.0007
BFGS:   65 15:17:07    -1469.932713        0.0007
BFGS:   66 15:17:23    -1469.932713        0.0005
BFGS:   67 15:17:38    -1469.932713        0.0005
BFGS:   68 15:17:53    -1469.932713        0.0004
BFGS:   69 15:18:09    -1469.932713        0.0004
BFGS:   70 15:18:24    -1469.932714        0.0004
BFGS:   71 15:18:39    -1469.932714        0.0004
BFGS:   72 15:18:55    -1469.932714        0.0003
BFGS:   73 15:19:10    -1469.932714        0.0003
BFGS:   74 15:19:25    -1469.932714        0.0003
BFGS:   75 15:19:41    -1469.932714        0.0003
BFGS:   76 15:19:56    -1469.932714        0.0003
BFGS:   77 15:20:11    -1469.932714        0.0003
BFGS:   78 15:20:26    -1469.932714        0.0002
BFGS:   79 15:20:42    -1469.932715        0.0002
BFGS:   80 15:20:57    -1469.932715        0.0002
BFGS:   81 15:21:12    -1469.932715        0.0002
BFGS:   82 15:21:28    -1469.932715        0.0002
BFGS:   83 15:21:43    -1469.932715        0.0001
BFGS:   84 15:21:58    -1469.932715        0.0001
BFGS:   85 15:22:13    -1469.932715        0.0002
BFGS:   86 15:22:28    -1469.932715        0.0002
BFGS:   87 15:22:43    -1469.932715        0.0001
BFGS:   88 15:22:59    -1469.932715        0.0001


The E_gb_sub with site 69  (distance from GB plane: 1.3790170587390715 angstrom) substituded by Cr atom is -1469.93271470698 eV.
Potential: MACE(large)    GB: Sigma17(410)

Using Materials Project MACE for MACECalculator with /shared/home/zhaolun/.cache/mace/5f5yavf3
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
      Step     Time          Energy         fmax
BFGS:    0 15:23:14    -1469.860423        0.1631
BFGS:    1 15:23:29    -1469.863908        0.1458
BFGS:    2 15:23:44    -1469.879364        0.0619
BFGS:    3 15:23:59    -1469.880172        0.0581
BFGS:    4 15:24:15    -1469.885544        0.0330
BFGS:    5 15:24:30    -1469.885878        0.0326
BFGS:    6 15:24:45    -1469.887887        0.0238
BFGS:    7 15:25:00    -1469.888102        0.0212
BFGS:    8 15:25:15    -1469.888625        0.0237
BFGS:    9 15:25:31    -1469.889037        0.0158
BFGS:   10 15:25:46    -1469.889412        0.0150
BFGS:   11 15:26:01    -1469.889628        0.0195
BFGS:   12 15:26:16    -1469.889864        0.0252
BFGS:   13 15:26:31    -1469.890156        0.0249
BFGS:   14 15:26:47    -1469.890442        0.0147
BFGS:   15 15:27:02    -1469.890633        0.0147
BFGS:   16 15:27:17    -1469.890776        0.0181
BFGS:   17 15:27:32    -1469.890950        0.0198
BFGS:   18 15:27:47    -1469.891169        0.0191
BFGS:   19 15:28:03    -1469.891366        0.0131
BFGS:   20 15:28:18    -1469.891502        0.0148
BFGS:   21 15:28:33    -1469.891622        0.0144
BFGS:   22 15:28:48    -1469.891779        0.0196
BFGS:   23 15:29:03    -1469.891962        0.0199
BFGS:   24 15:29:18    -1469.892110        0.0123
BFGS:   25 15:29:33    -1469.892205        0.0108
BFGS:   26 15:29:48    -1469.892290        0.0102
BFGS:   27 15:30:03    -1469.892393        0.0117
BFGS:   28 15:30:18    -1469.892489        0.0115
BFGS:   29 15:30:34    -1469.892550        0.0073
BFGS:   30 15:30:49    -1469.892588        0.0080
BFGS:   31 15:31:05    -1469.892628        0.0065
BFGS:   32 15:31:20    -1469.892675        0.0091
BFGS:   33 15:31:35    -1469.892712        0.0080
BFGS:   34 15:31:51    -1469.892734        0.0057
BFGS:   35 15:32:07    -1469.892752        0.0046
BFGS:   36 15:32:22    -1469.892774        0.0042
BFGS:   37 15:32:38    -1469.892797        0.0062
BFGS:   38 15:32:53    -1469.892815        0.0050
BFGS:   39 15:33:08    -1469.892826        0.0033
BFGS:   40 15:33:24    -1469.892837        0.0030
BFGS:   41 15:33:39    -1469.892849        0.0043
BFGS:   42 15:33:55    -1469.892859        0.0045
BFGS:   43 15:34:10    -1469.892864        0.0028
BFGS:   44 15:34:25    -1469.892868        0.0021
BFGS:   45 15:34:41    -1469.892872        0.0021
BFGS:   46 15:34:56    -1469.892877        0.0029
BFGS:   47 15:35:12    -1469.892881        0.0029
BFGS:   48 15:35:27    -1469.892883        0.0018
BFGS:   49 15:35:43    -1469.892885        0.0012
BFGS:   50 15:35:58    -1469.892888        0.0013
BFGS:   51 15:36:13    -1469.892890        0.0017
BFGS:   52 15:36:29    -1469.892892        0.0015
BFGS:   53 15:36:44    -1469.892893        0.0012
BFGS:   54 15:36:59    -1469.892894        0.0013
BFGS:   55 15:37:14    -1469.892895        0.0014
BFGS:   56 15:37:30    -1469.892897        0.0012
BFGS:   57 15:37:45    -1469.892897        0.0010
BFGS:   58 15:38:00    -1469.892898        0.0009
BFGS:   59 15:38:15    -1469.892899        0.0013
BFGS:   60 15:38:30    -1469.892900        0.0015
BFGS:   61 15:38:46    -1469.892901        0.0011
BFGS:   62 15:39:01    -1469.892902        0.0010
BFGS:   63 15:39:16    -1469.892902        0.0010
BFGS:   64 15:39:31    -1469.892903        0.0011
BFGS:   65 15:39:46    -1469.892904        0.0013
BFGS:   66 15:40:02    -1469.892905        0.0009
BFGS:   67 15:40:17    -1469.892905        0.0010
BFGS:   68 15:40:32    -1469.892906        0.0010
BFGS:   69 15:40:47    -1469.892906        0.0011
BFGS:   70 15:41:02    -1469.892907        0.0011
BFGS:   71 15:41:17    -1469.892908        0.0012
BFGS:   72 15:41:32    -1469.892908        0.0012
BFGS:   73 15:41:47    -1469.892909        0.0009
BFGS:   74 15:42:03    -1469.892909        0.0011
BFGS:   75 15:42:18    -1469.892910        0.0009
BFGS:   76 15:42:33    -1469.892911        0.0011
BFGS:   77 15:42:48    -1469.892911        0.0011
BFGS:   78 15:43:04    -1469.892912        0.0011
BFGS:   79 15:43:19    -1469.892912        0.0012
BFGS:   80 15:43:34    -1469.892913        0.0007
BFGS:   81 15:43:49    -1469.892913        0.0008
BFGS:   82 15:44:04    -1469.892913        0.0008
BFGS:   83 15:44:19    -1469.892914        0.0008
BFGS:   84 15:44:35    -1469.892914        0.0009
BFGS:   85 15:44:50    -1469.892914        0.0006
BFGS:   86 15:45:05    -1469.892915        0.0007
BFGS:   87 15:45:20    -1469.892915        0.0006
BFGS:   88 15:45:35    -1469.892915        0.0009
BFGS:   89 15:45:50    -1469.892915        0.0009
BFGS:   90 15:46:06    -1469.892916        0.0005
BFGS:   91 15:46:21    -1469.892916        0.0004
BFGS:   92 15:46:37    -1469.892916        0.0003
BFGS:   93 15:46:52    -1469.892916        0.0005
BFGS:   94 15:47:08    -1469.892916        0.0005
BFGS:   95 15:47:23    -1469.892916        0.0005
BFGS:   96 15:47:38    -1469.892916        0.0004
BFGS:   97 15:47:54    -1469.892916        0.0003
BFGS:   98 15:48:09    -1469.892916        0.0005
BFGS:   99 15:48:25    -1469.892916        0.0004
BFGS:  100 15:48:40    -1469.892916        0.0002
BFGS:  101 15:48:55    -1469.892916        0.0002
BFGS:  102 15:49:11    -1469.892917        0.0002
BFGS:  103 15:49:26    -1469.892917        0.0003
BFGS:  104 15:49:41    -1469.892917        0.0002
BFGS:  105 15:49:57    -1469.892917        0.0001
BFGS:  106 15:50:12    -1469.892917        0.0001
BFGS:  107 15:50:28    -1469.892917        0.0002
BFGS:  108 15:50:43    -1469.892917        0.0002
BFGS:  109 15:50:59    -1469.892917        0.0001
BFGS:  110 15:51:14    -1469.892917        0.0001


The E_gb_sub with site 78  (distance from GB plane: 1.7373991928967456 angstrom) substituded by Cr atom is -1469.8929166617545 eV.
Potential: MACE(large)    GB: Sigma17(410)

Using Materials Project MACE for MACECalculator with /shared/home/zhaolun/.cache/mace/5f5yavf3
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
      Step     Time          Energy         fmax
BFGS:    0 15:51:30    -1469.801640        0.2237
BFGS:    1 15:51:45    -1469.803451        0.2191
BFGS:    2 15:52:00    -1469.816089        0.1432
BFGS:    3 15:52:16    -1469.817296        0.1358
BFGS:    4 15:52:31    -1469.825702        0.0819
BFGS:    5 15:52:47    -1469.826325        0.0662
BFGS:    6 15:53:02    -1469.828678        0.0489
BFGS:    7 15:53:18    -1469.829735        0.0324
BFGS:    8 15:53:33    -1469.830262        0.0266
BFGS:    9 15:53:49    -1469.830558        0.0252
BFGS:   10 15:54:04    -1469.831006        0.0180
BFGS:   11 15:54:20    -1469.831392        0.0170
BFGS:   12 15:54:35    -1469.831637        0.0156
BFGS:   13 15:54:51    -1469.831792        0.0152
BFGS:   14 15:55:05    -1469.831978        0.0147
BFGS:   15 15:55:21    -1469.832195        0.0153
BFGS:   16 15:55:36    -1469.832378        0.0132
BFGS:   17 15:55:52    -1469.832503        0.0113
BFGS:   18 15:56:07    -1469.832620        0.0135
BFGS:   19 15:56:23    -1469.832774        0.0177
BFGS:   20 15:56:38    -1469.832935        0.0173
BFGS:   21 15:56:53    -1469.833049        0.0123
BFGS:   22 15:57:09    -1469.833123        0.0118
BFGS:   23 15:57:25    -1469.833207        0.0115
BFGS:   24 15:57:41    -1469.833329        0.0147
BFGS:   25 15:57:56    -1469.833462        0.0130
BFGS:   26 15:58:12    -1469.833554        0.0096
BFGS:   27 15:58:27    -1469.833609        0.0092
BFGS:   28 15:58:42    -1469.833659        0.0079
BFGS:   29 15:58:58    -1469.833719        0.0088
BFGS:   30 15:59:13    -1469.833771        0.0080
BFGS:   31 15:59:29    -1469.833802        0.0060
BFGS:   32 15:59:44    -1469.833824        0.0049
BFGS:   33 16:00:00    -1469.833849        0.0051
BFGS:   34 16:00:16    -1469.833874        0.0053
BFGS:   35 16:00:31    -1469.833891        0.0045
BFGS:   36 16:00:47    -1469.833900        0.0027
BFGS:   37 16:01:02    -1469.833907        0.0028
BFGS:   38 16:01:17    -1469.833917        0.0030
BFGS:   39 16:01:33    -1469.833926        0.0034
BFGS:   40 16:01:48    -1469.833932        0.0029
BFGS:   41 16:02:04    -1469.833936        0.0019
BFGS:   42 16:02:20    -1469.833941        0.0022
BFGS:   43 16:02:35    -1469.833946        0.0019
BFGS:   44 16:02:51    -1469.833949        0.0017
BFGS:   45 16:03:06    -1469.833951        0.0014
BFGS:   46 16:03:22    -1469.833953        0.0013
BFGS:   47 16:03:38    -1469.833956        0.0016
BFGS:   48 16:03:53    -1469.833958        0.0014
BFGS:   49 16:04:09    -1469.833960        0.0011
BFGS:   50 16:04:25    -1469.833961        0.0010
BFGS:   51 16:04:40    -1469.833962        0.0009
BFGS:   52 16:04:56    -1469.833963        0.0010
BFGS:   53 16:05:11    -1469.833965        0.0008
BFGS:   54 16:05:27    -1469.833965        0.0008
BFGS:   55 16:05:43    -1469.833966        0.0007
BFGS:   56 16:05:59    -1469.833966        0.0008
BFGS:   57 16:06:15    -1469.833967        0.0009
BFGS:   58 16:06:30    -1469.833967        0.0006
BFGS:   59 16:06:46    -1469.833968        0.0005
BFGS:   60 16:07:01    -1469.833968        0.0004
BFGS:   61 16:07:17    -1469.833968        0.0005
BFGS:   62 16:07:33    -1469.833968        0.0005
BFGS:   63 16:07:48    -1469.833969        0.0004
BFGS:   64 16:08:04    -1469.833969        0.0004
BFGS:   65 16:08:20    -1469.833969        0.0004
BFGS:   66 16:08:35    -1469.833969        0.0005
BFGS:   67 16:08:52    -1469.833969        0.0005
BFGS:   68 16:09:08    -1469.833970        0.0004
BFGS:   69 16:09:23    -1469.833970        0.0004
BFGS:   70 16:09:39    -1469.833970        0.0003
BFGS:   71 16:09:55    -1469.833970        0.0003
BFGS:   72 16:10:10    -1469.833970        0.0003
BFGS:   73 16:10:26    -1469.833970        0.0003
BFGS:   74 16:10:42    -1469.833970        0.0002
BFGS:   75 16:10:58    -1469.833970        0.0002
BFGS:   76 16:11:13    -1469.833970        0.0002
BFGS:   77 16:11:28    -1469.833970        0.0002
BFGS:   78 16:11:44    -1469.833970        0.0003
BFGS:   79 16:11:59    -1469.833971        0.0002
BFGS:   80 16:12:15    -1469.833971        0.0002
BFGS:   81 16:12:30    -1469.833971        0.0002
BFGS:   82 16:12:46    -1469.833971        0.0001
BFGS:   83 16:13:01    -1469.833971        0.0001
BFGS:   84 16:13:17    -1469.833971        0.0001
BFGS:   85 16:13:33    -1469.833971        0.0001
BFGS:   86 16:13:48    -1469.833971        0.0001


The E_gb_sub with site 79  (distance from GB plane: 0 angstrom) substituded by Cr atom is -1469.833970693649 eV.
Potential: MACE(large)    GB: Sigma17(410)

Using Materials Project MACE for MACECalculator with /shared/home/zhaolun/.cache/mace/5f5yavf3
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
      Step     Time          Energy         fmax
BFGS:    0 16:14:04    -1469.805781        0.1334
BFGS:    1 16:14:19    -1469.809163        0.1186
BFGS:    2 16:14:35    -1469.825107        0.0528
BFGS:    3 16:14:51    -1469.825975        0.0485
BFGS:    4 16:15:07    -1469.831336        0.0362
BFGS:    5 16:15:23    -1469.831657        0.0336
BFGS:    6 16:15:38    -1469.833767        0.0211
BFGS:    7 16:15:54    -1469.833971        0.0204
BFGS:    8 16:16:09    -1469.834775        0.0208
BFGS:    9 16:16:25    -1469.835341        0.0212
BFGS:   10 16:16:40    -1469.835840        0.0152
BFGS:   11 16:16:56    -1469.836131        0.0187
BFGS:   12 16:17:11    -1469.836493        0.0200
BFGS:   13 16:17:27    -1469.836954        0.0175
BFGS:   14 16:17:42    -1469.837402        0.0214
BFGS:   15 16:17:58    -1469.837693        0.0190
BFGS:   16 16:18:13    -1469.837904        0.0176
BFGS:   17 16:18:28    -1469.838156        0.0175
BFGS:   18 16:18:44    -1469.838467        0.0142
BFGS:   19 16:19:00    -1469.838730        0.0137
BFGS:   20 16:19:16    -1469.838897        0.0122
BFGS:   21 16:19:31    -1469.839035        0.0150
BFGS:   22 16:19:47    -1469.839209        0.0154
BFGS:   23 16:20:03    -1469.839395        0.0140
BFGS:   24 16:20:18    -1469.839528        0.0121
BFGS:   25 16:20:34    -1469.839612        0.0106
BFGS:   26 16:20:49    -1469.839692        0.0110
BFGS:   27 16:21:05    -1469.839792        0.0122
BFGS:   28 16:21:21    -1469.839881        0.0103
BFGS:   29 16:21:36    -1469.839935        0.0078
BFGS:   30 16:21:52    -1469.839969        0.0075
BFGS:   31 16:22:07    -1469.840005        0.0056
BFGS:   32 16:22:23    -1469.840045        0.0068
BFGS:   33 16:22:39    -1469.840075        0.0058
BFGS:   34 16:22:54    -1469.840094        0.0058
BFGS:   35 16:23:10    -1469.840113        0.0050
BFGS:   36 16:23:26    -1469.840139        0.0052
BFGS:   37 16:23:41    -1469.840168        0.0064
BFGS:   38 16:23:57    -1469.840190        0.0052
BFGS:   39 16:24:12    -1469.840203        0.0052
BFGS:   40 16:24:28    -1469.840216        0.0055
BFGS:   41 16:24:44    -1469.840232        0.0043
BFGS:   42 16:24:59    -1469.840246        0.0031
BFGS:   43 16:25:15    -1469.840253        0.0028
BFGS:   44 16:25:30    -1469.840258        0.0029
BFGS:   45 16:25:46    -1469.840264        0.0021
BFGS:   46 16:26:02    -1469.840269        0.0023
BFGS:   47 16:26:17    -1469.840273        0.0021
BFGS:   48 16:26:33    -1469.840275        0.0015
BFGS:   49 16:26:49    -1469.840277        0.0013
BFGS:   50 16:27:04    -1469.840280        0.0014
BFGS:   51 16:27:19    -1469.840281        0.0012
BFGS:   52 16:27:35    -1469.840282        0.0010
BFGS:   53 16:27:50    -1469.840283        0.0010
BFGS:   54 16:28:05    -1469.840284        0.0008
BFGS:   55 16:28:20    -1469.840285        0.0007
BFGS:   56 16:28:36    -1469.840285        0.0006
BFGS:   57 16:28:51    -1469.840286        0.0005
BFGS:   58 16:29:07    -1469.840286        0.0006
BFGS:   59 16:29:22    -1469.840287        0.0006
BFGS:   60 16:29:38    -1469.840287        0.0006
BFGS:   61 16:29:53    -1469.840288        0.0004
BFGS:   62 16:30:09    -1469.840288        0.0004
BFGS:   63 16:30:24    -1469.840288        0.0005
BFGS:   64 16:30:39    -1469.840288        0.0005
BFGS:   65 16:30:55    -1469.840289        0.0005
BFGS:   66 16:31:11    -1469.840289        0.0005
BFGS:   67 16:31:26    -1469.840289        0.0004
BFGS:   68 16:31:41    -1469.840289        0.0004
BFGS:   69 16:31:57    -1469.840289        0.0003
BFGS:   70 16:32:10    -1469.840289        0.0002
BFGS:   71 16:32:25    -1469.840289        0.0002
BFGS:   72 16:32:40    -1469.840289        0.0002
BFGS:   73 16:32:55    -1469.840289        0.0002
BFGS:   74 16:33:11    -1469.840289        0.0002
BFGS:   75 16:33:26    -1469.840289        0.0002
BFGS:   76 16:33:41    -1469.840290        0.0002
BFGS:   77 16:33:56    -1469.840290        0.0002
BFGS:   78 16:34:11    -1469.840290        0.0002
BFGS:   79 16:34:27    -1469.840290        0.0001
BFGS:   80 16:34:42    -1469.840290        0.0001
BFGS:   81 16:34:58    -1469.840290        0.0001
BFGS:   82 16:35:13    -1469.840290        0.0001
BFGS:   83 16:35:28    -1469.840290        0.0001
BFGS:   84 16:35:44    -1469.840290        0.0001
BFGS:   85 16:35:59    -1469.840290        0.0001
BFGS:   86 16:36:14    -1469.840290        0.0001


The E_gb_sub with site 80  (distance from GB plane: 0 angstrom) substituded by Cr atom is -1469.8402897011383 eV.
Potential: MACE(large)    GB: Sigma17(410)

Using Materials Project MACE for MACECalculator with /shared/home/zhaolun/.cache/mace/5f5yavf3
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
      Step     Time          Energy         fmax
BFGS:    0 16:36:30    -1469.831958        0.1668
BFGS:    1 16:36:45    -1469.835239        0.1501
BFGS:    2 16:37:01    -1469.851320        0.0737
BFGS:    3 16:37:16    -1469.852317        0.0675
BFGS:    4 16:37:31    -1469.859350        0.0576
BFGS:    5 16:37:47    -1469.859866        0.0528
BFGS:    6 16:38:02    -1469.862925        0.0226
BFGS:    7 16:38:18    -1469.863274        0.0310
BFGS:    8 16:38:33    -1469.863973        0.0412
BFGS:    9 16:38:49    -1469.864631        0.0333
BFGS:   10 16:39:04    -1469.865301        0.0251
BFGS:   11 16:39:20    -1469.865690        0.0263
BFGS:   12 16:39:35    -1469.866048        0.0397
BFGS:   13 16:39:51    -1469.866519        0.0421
BFGS:   14 16:40:06    -1469.867073        0.0271
BFGS:   15 16:40:22    -1469.867499        0.0195
BFGS:   16 16:40:37    -1469.867775        0.0196
BFGS:   17 16:40:52    -1469.868044        0.0313
BFGS:   18 16:41:08    -1469.868418        0.0354
BFGS:   19 16:41:23    -1469.868827        0.0260
BFGS:   20 16:41:39    -1469.869125        0.0184
BFGS:   21 16:41:54    -1469.869315        0.0212
BFGS:   22 16:42:10    -1469.869503        0.0284
BFGS:   23 16:42:25    -1469.869741        0.0264
BFGS:   24 16:42:41    -1469.869962        0.0181
BFGS:   25 16:42:57    -1469.870103        0.0167
BFGS:   26 16:43:12    -1469.870198        0.0156
BFGS:   27 16:43:27    -1469.870302        0.0183
BFGS:   28 16:43:43    -1469.870419        0.0144
BFGS:   29 16:43:58    -1469.870508        0.0146
BFGS:   30 16:44:13    -1469.870560        0.0123
BFGS:   31 16:44:28    -1469.870602        0.0082
BFGS:   32 16:44:43    -1469.870651        0.0091
BFGS:   33 16:44:59    -1469.870696        0.0085
BFGS:   34 16:45:14    -1469.870724        0.0089
BFGS:   35 16:45:29    -1469.870743        0.0062
BFGS:   36 16:45:45    -1469.870764        0.0053
BFGS:   37 16:46:00    -1469.870789        0.0056
BFGS:   38 16:46:16    -1469.870810        0.0061
BFGS:   39 16:46:31    -1469.870822        0.0056
BFGS:   40 16:46:47    -1469.870831        0.0042
BFGS:   41 16:47:02    -1469.870843        0.0041
BFGS:   42 16:47:17    -1469.870856        0.0045
BFGS:   43 16:47:32    -1469.870865        0.0052
BFGS:   44 16:47:48    -1469.870870        0.0040
BFGS:   45 16:48:03    -1469.870876        0.0024
BFGS:   46 16:48:18    -1469.870883        0.0026
BFGS:   47 16:48:33    -1469.870890        0.0023
BFGS:   48 16:48:49    -1469.870894        0.0018
BFGS:   49 16:49:04    -1469.870897        0.0017
BFGS:   50 16:49:19    -1469.870900        0.0020
BFGS:   51 16:49:34    -1469.870904        0.0021
BFGS:   52 16:49:50    -1469.870907        0.0016
BFGS:   53 16:50:05    -1469.870909        0.0015
BFGS:   54 16:50:21    -1469.870911        0.0015
BFGS:   55 16:50:35    -1469.870913        0.0017
BFGS:   56 16:50:49    -1469.870915        0.0014
BFGS:   57 16:51:03    -1469.870917        0.0016
BFGS:   58 16:51:18    -1469.870919        0.0013
BFGS:   59 16:51:32    -1469.870920        0.0013
BFGS:   60 16:51:46    -1469.870922        0.0015
BFGS:   61 16:52:00    -1469.870924        0.0012
BFGS:   62 16:52:14    -1469.870925        0.0012
BFGS:   63 16:52:29    -1469.870925        0.0011
BFGS:   64 16:52:44    -1469.870926        0.0013
BFGS:   65 16:52:58    -1469.870927        0.0012
BFGS:   66 16:53:14    -1469.870928        0.0012
BFGS:   67 16:53:29    -1469.870929        0.0011
BFGS:   68 16:53:42    -1469.870929        0.0008
BFGS:   69 16:53:56    -1469.870930        0.0008
BFGS:   70 16:54:09    -1469.870930        0.0006
BFGS:   71 16:54:23    -1469.870931        0.0008
BFGS:   72 16:54:37    -1469.870931        0.0007
BFGS:   73 16:54:51    -1469.870931        0.0007
BFGS:   74 16:55:05    -1469.870932        0.0007
BFGS:   75 16:55:19    -1469.870932        0.0005
BFGS:   76 16:55:33    -1469.870932        0.0004
BFGS:   77 16:55:47    -1469.870932        0.0004
BFGS:   78 16:56:01    -1469.870932        0.0005
BFGS:   79 16:56:15    -1469.870933        0.0006
BFGS:   80 16:56:29    -1469.870933        0.0005
BFGS:   81 16:56:43    -1469.870933        0.0004
BFGS:   82 16:56:57    -1469.870933        0.0005
BFGS:   83 16:57:11    -1469.870933        0.0005
BFGS:   84 16:57:25    -1469.870933        0.0006
BFGS:   85 16:57:39    -1469.870934        0.0005
BFGS:   86 16:57:53    -1469.870934        0.0003
BFGS:   87 16:58:06    -1469.870934        0.0004
BFGS:   88 16:58:20    -1469.870934        0.0004
BFGS:   89 16:58:35    -1469.870934        0.0005
BFGS:   90 16:58:49    -1469.870934        0.0004
BFGS:   91 16:59:03    -1469.870934        0.0003
BFGS:   92 16:59:17    -1469.870934        0.0003
BFGS:   93 16:59:31    -1469.870934        0.0003
BFGS:   94 16:59:45    -1469.870935        0.0004
BFGS:   95 16:59:59    -1469.870935        0.0003
BFGS:   96 17:00:13    -1469.870935        0.0003
BFGS:   97 17:00:27    -1469.870935        0.0003
BFGS:   98 17:00:41    -1469.870935        0.0004
BFGS:   99 17:00:56    -1469.870935        0.0004
BFGS:  100 17:01:10    -1469.870935        0.0003
BFGS:  101 17:01:24    -1469.870935        0.0003
BFGS:  102 17:01:37    -1469.870935        0.0004
BFGS:  103 17:01:51    -1469.870935        0.0003
BFGS:  104 17:02:05    -1469.870935        0.0003
BFGS:  105 17:02:19    -1469.870936        0.0003
BFGS:  106 17:02:33    -1469.870936        0.0002
BFGS:  107 17:02:47    -1469.870936        0.0002
BFGS:  108 17:03:01    -1469.870936        0.0002
BFGS:  109 17:03:15    -1469.870936        0.0002
BFGS:  110 17:03:29    -1469.870936        0.0002
BFGS:  111 17:03:43    -1469.870936        0.0002
BFGS:  112 17:03:56    -1469.870936        0.0002
BFGS:  113 17:04:10    -1469.870936        0.0002
BFGS:  114 17:04:24    -1469.870936        0.0001
BFGS:  115 17:04:38    -1469.870936        0.0001
BFGS:  116 17:04:52    -1469.870936        0.0001


The E_gb_sub with site 81  (distance from GB plane: 2.0793976657761863 angstrom) substituded by Cr atom is -1469.8709357925095 eV.
Potential: MACE(large)    GB: Sigma17(410)

Using Materials Project MACE for MACECalculator with /shared/home/zhaolun/.cache/mace/5f5yavf3
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
      Step     Time          Energy         fmax
BFGS:    0 17:05:06    -1469.873418        0.1810
BFGS:    1 17:05:20    -1469.876103        0.1646
BFGS:    2 17:05:34    -1469.888476        0.0555
BFGS:    3 17:05:47    -1469.889160        0.0518
BFGS:    4 17:06:00    -1469.893558        0.0370
BFGS:    5 17:06:14    -1469.893874        0.0350
BFGS:    6 17:06:28    -1469.895649        0.0167
BFGS:    7 17:06:42    -1469.895901        0.0184
BFGS:    8 17:06:56    -1469.896248        0.0235
BFGS:    9 17:07:11    -1469.896631        0.0264
BFGS:   10 17:07:26    -1469.897106        0.0213
BFGS:   11 17:07:41    -1469.897424        0.0151
BFGS:   12 17:07:55    -1469.897674        0.0193
BFGS:   13 17:08:10    -1469.897980        0.0260
BFGS:   14 17:08:25    -1469.898411        0.0281
BFGS:   15 17:08:40    -1469.898836        0.0198
BFGS:   16 17:08:55    -1469.899122        0.0179
BFGS:   17 17:09:10    -1469.899318        0.0155
BFGS:   18 17:09:25    -1469.899538        0.0235
BFGS:   19 17:09:40    -1469.899803        0.0247
BFGS:   20 17:09:55    -1469.900025        0.0218
BFGS:   21 17:10:10    -1469.900163        0.0184
BFGS:   22 17:10:25    -1469.900272        0.0112
BFGS:   23 17:10:40    -1469.900406        0.0156
BFGS:   24 17:10:55    -1469.900549        0.0153
BFGS:   25 17:11:10    -1469.900658        0.0151
BFGS:   26 17:11:25    -1469.900733        0.0121
BFGS:   27 17:11:40    -1469.900810        0.0100
BFGS:   28 17:11:56    -1469.900902        0.0142
BFGS:   29 17:12:11    -1469.900982        0.0120
BFGS:   30 17:12:26    -1469.901030        0.0097
BFGS:   31 17:12:41    -1469.901065        0.0071
BFGS:   32 17:12:57    -1469.901106        0.0099
BFGS:   33 17:13:12    -1469.901153        0.0113
BFGS:   34 17:13:27    -1469.901189        0.0088
BFGS:   35 17:13:43    -1469.901212        0.0065
BFGS:   36 17:13:58    -1469.901234        0.0056
BFGS:   37 17:14:13    -1469.901263        0.0062
BFGS:   38 17:14:29    -1469.901293        0.0061
BFGS:   39 17:14:44    -1469.901312        0.0038
BFGS:   40 17:14:59    -1469.901324        0.0036
BFGS:   41 17:15:14    -1469.901336        0.0036
BFGS:   42 17:15:29    -1469.901351        0.0045
BFGS:   43 17:15:45    -1469.901366        0.0038
BFGS:   44 17:16:00    -1469.901374        0.0031
BFGS:   45 17:16:16    -1469.901380        0.0026
BFGS:   46 17:16:31    -1469.901387        0.0030
BFGS:   47 17:16:47    -1469.901395        0.0033
BFGS:   48 17:17:02    -1469.901401        0.0031
BFGS:   49 17:17:17    -1469.901406        0.0027
BFGS:   50 17:17:32    -1469.901410        0.0022
BFGS:   51 17:17:47    -1469.901416        0.0033
BFGS:   52 17:18:02    -1469.901422        0.0033
BFGS:   53 17:18:17    -1469.901427        0.0029
BFGS:   54 17:18:32    -1469.901430        0.0025
BFGS:   55 17:18:47    -1469.901434        0.0020
BFGS:   56 17:19:02    -1469.901439        0.0025
